"index","runmean","revmean","runsd","revsd","meanEV","sdEV","bnh","tol 0.047"
130,0.00068099093400968,-0.000579114749441591,0.0131798149204512,0.00725370339547541,0.0103896663869788,0.0103896663869788,110.839477582041,110.839477582041
131,0.00570545277420505,-0.00526647423166603,0.0102627044410274,0.00975134724711548,0.0103896663869788,0.0103896663869788,110.019265447934,110.019265447934
132,0.00477997971816791,-0.0064076910060204,0.010451764692353,0.00935307219473666,0.0103896663869788,0.0103896663869788,109.128109397806,109.128109397806
133,0.000850319186953286,-0.00589057755815561,0.0115767428627236,0.00827423590765935,0.0103896663869788,0.0103896663869788,108.42968949766,108.42968949766
134,0.000588567858580573,-0.0207963546506303,0.011084232360138,0.000253338940295019,0.0103896663869788,0.0103896663869788,108.960994976198,108.960994976198
135,0.00412896512322763,-0.00472989542566274,0.0109744449231612,0.00953037268395333,0.0103896663869788,0.0103896663869788,109.32056625962,109.32056625962
136,0.0011465815583193,-0.0122891057408415,0.0111468384187715,0.000673934235546028,0.0103896663869788,0.0103896663869788,109.517343278887,109.517343278887
137,0.024129869240471,-0.000278916470537902,0.00781146066178823,0.0104040436433046,0.0103896663869788,0.0103896663869788,108.455025049082,108.455025049082
138,0.00408672846042606,-0.00696027128768601,0.0104925807959203,0.00876566454680404,0.0103896663869788,0.0103896663869788,109.029836681842,109.029836681842
139,0.0116474918872149,-0.00094701536807854,0.011226502036787,0.0103357888719655,0.0103896663869788,0.0103896663869788,109.509567963242,109.509567963242
140,0.00158856209569627,-0.00107304025926385,0.0131382034413979,0.00717363077907525,0.0103896663869788,0.0103896663869788,109.947606235095,109.947606235095
141,0.00165023498584575,-0.00117705649768585,0.0130550076998993,0.00727231089896346,0.0103896663869788,0.0103896663869788,109.155983470203,109.155983470203
142,0.00123588375188347,-0.0120174437153919,0.0110261054715448,0.000182472825984685,0.0103896663869788,0.0103896663869788,110.81515441895,110.81515441895
143,0.00277929250474782,-0.00172614558419584,0.0129228533579158,0.00740058093040985,0.0103896663869788,0.0103896663869788,111.103273820439,111.103273820439
144,0.00204899966790771,-0.000913742737082843,0.0131267314817972,0.00683946441853627,0.0103896663869788,0.0103896663869788,112.869815874184,112.869815874184
145,0.00166024493092014,-0.0123276499951325,0.0111078285196185,0.000872994840413577,0.0103896663869788,0.0103896663869788,112.71179813196,112.71179813196
146,0.0032882697950352,-0.0015925553193989,0.0130522645933874,0.00698043660870699,0.0103896663869788,0.0103896663869788,112.644171053081,112.644171053081
147,0.00241368179168105,-0.0009610843707362,0.013075929995864,0.0064904633870828,0.0103896663869788,0.0103896663869788,113.128540988609,113.128540988609
148,0.0025050936346021,-0.000744686060036749,0.0130372782052511,0.00628767481459969,0.0103896663869788,0.0103896663869788,112.992786739423,112.992786739423
149,0.00308121582507923,-0.00124827458526799,0.0130363928939723,0.00671902226182651,0.0103896663869788,0.0103896663869788,113.173575198206,113.173575198206
150,0.0029274782342845,-0.000787875238444116,0.0130521287452683,0.00649138022147988,0.0103896663869788,0.0103896663869788,112.064474161263,112.064474161263
151,0.00257778797400094,-0.000868493737914451,0.0130580489763554,0.00644218187902781,0.0103896663869788,0.0103896663869788,107.682753221558,107.682753221558
152,0.00186497855496453,9.72855233470039e-05,0.00724686232668185,0.0137182353802823,0.0103896663869788,0.0103896663869788,107.876582177357,107.876582177357
153,0.0021378901972331,-0.000666356536340443,0.00733190217536129,0.013745547185618,0.0103896663869788,0.0103896663869788,106.139769204301,106.139769204301
154,0.00204052848763905,-0.000969693373776648,0.0075268013338432,0.0138306330725973,0.0103896663869788,0.0103896663869788,112.306489795071,112.306489795071
155,0.00457731001983289,0.000370355364094783,0.0259153774648928,0.00977998635078274,0.0103896663869788,0.0103896663869788,112.688331860375,112.688331860375
